timestamp,source_ip,destination_ip,protocol,source_port,destination_port,flow_duration_ms,packets,bytes,failed_connections,connection_rate_per_min
02-09-2026 15:31:07,10.0.2.35,192.168.100.180,TCP,62814,995,153.29,3,2588,0,8.05
02-09-2026 09:19:59,10.0.2.247,192.168.100.97,TCP,36487,389,179.65,4,3384,0,10.06
04-09-2026 16:32:29,10.0.2.53,192.168.100.92,TCP,61694,3306,1193.52,4,2376,0,48.31
06-09-2026 19:13:55,192.168.10.225,192.168.110.221,TCP,28330,22,449.96,5,3119,0,53.61
07-09-2026 13:36:25,10.0.2.197,192.168.110.70,UDP,8887,53,137.08,6,1410,0,28.55
07-09-2026 04:09:59,172.16.10.8,172.18.1.181,TCP,15233,389,13191.3,22,18887,0,17.95
07-09-2026 18:18:59,192.168.1.186,192.168.100.248,TCP,53081,587,275.61,5,5183,0,55.65
01-09-2026 16:32:01,10.0.2.197,10.20.2.230,TCP,4893,8080,202.06,6,3883,0,16.53
02-09-2026 10:11:36,172.16.10.50,203.0.113.241,UDP,63940,25,827.4,55,34139,0,21.51
04-09-2026 11:20:33,172.16.10.214,10.20.1.198,UDP,11494,8080,259.93,8,8527,0,19.42
07-09-2026 19:11:45,10.0.1.61,172.18.1.81,UDP,60426,443,164.31,10,2682,0,24.52
04-09-2026 17:50:55,10.0.1.119,198.51.100.220,TCP,19475,53,21.36,2,1776,1,45.08
02-09-2026 10:30:46,172.16.20.124,10.20.2.130,UDP,30139,33346,2352.52,20,16596,0,38.98
02-09-2026 12:42:42,172.16.10.203,192.168.100.220,TCP,51377,993,199.53,3,1362,0,15.9
04-09-2026 08:51:19,192.168.1.41,172.18.2.110,TCP,44565,465,104.12,5,3875,0,55.0
03-09-2026 23:40:55,10.0.2.164,198.51.100.48,TCP,14246,23,609.22,9,6104,0,41.17
03-09-2026 12:15:09,10.0.2.127,192.168.110.17,TCP,56712,443,240.67,4,4613,10,81.33
06-09-2026 12:49:19,10.0.1.17,192.168.110.165,TCP,6974,20,167.07,6,6488,0,21.29
07-09-2026 16:03:35,10.0.4.171,192.168.110.19,UDP,5454,143,453.58,7,3892,0,13.63
02-09-2026 11:58:22,172.16.20.91,172.18.1.153,TCP,39783,1433,206.02,2,1177,0,27.61
04-09-2026 10:03:43,10.0.4.107,203.0.113.202,UDP,53192,3306,404.76,5,2333,0,19.98
03-09-2026 07:45:21,172.16.20.17,10.20.2.221,TCP,41125,49857,12.37,1,822,0,46.91
04-09-2026 14:45:12,10.0.4.148,192.168.110.214,TCP,21920,22,1092.86,7,5215,0,39.68
05-09-2026 12:29:45,10.0.4.144,203.0.113.84,ICMP,0,0,272.48,2,243,0,34.91
04-09-2026 13:58:00,10.0.4.148,10.20.2.228,UDP,40738,80,320.36,4,6065,0,72.0
06-09-2026 09:14:52,192.168.1.1,10.20.2.157,UDP,19882,25,380.23,12,8880,0,22.32
01-09-2026 12:33:15,172.16.20.123,10.20.2.14,TCP,48923,5900,2743.3,9,11933,0,108.74
06-09-2026 09:56:30,10.0.4.100,172.18.1.142,ICMP,0,0,580.58,3,317,0,31.08
01-09-2026 09:34:11,10.0.2.250,192.168.110.140,ICMP,0,0,269.87,2,273,0,25.56
01-09-2026 11:20:39,10.0.1.234,172.18.1.4,ICMP,0,0,517.3,2,208,0,62.89
05-09-2026 07:33:08,10.0.1.116,203.0.113.72,UDP,35772,8443,1997.94,14,7719,0,37.55
02-09-2026 07:59:52,10.0.4.188,203.0.113.72,TCP,40712,995,170.62,2,1012,0,28.26
03-09-2026 09:54:07,10.0.3.67,10.20.1.81,ICMP,0,0,12006.2,11,1236,0,7.36
07-09-2026 19:05:37,10.0.4.14,203.0.113.84,UDP,8483,5900,2926.39,41,36308,0,71.99
06-09-2026 18:00:50,192.168.1.44,192.168.110.189,UDP,5406,8080,859.13,15,9313,0,40.68
06-09-2026 18:42:24,192.168.1.176,10.20.1.38,TCP,8102,3389,135.99,1,1102,0,41.98
04-09-2026 15:41:43,10.0.3.67,172.18.1.242,ICMP,0,0,289.55,3,189,0,7.57
02-09-2026 08:19:15,192.168.1.10,10.20.2.216,TCP,16820,5432,704.67,4,3202,0,18.57
06-09-2026 13:38:38,192.168.10.193,198.51.100.141,TCP,35634,5432,445.16,9,5233,0,35.8
01-09-2026 19:01:41,10.0.3.163,10.20.2.157,TCP,61658,53,125.06,8,4181,0,39.61
06-09-2026 13:43:14,10.0.1.173,172.18.2.70,TCP,11947,80,13699.01,21,32883,0,3.43
04-09-2026 21:01:35,192.168.10.117,203.0.113.178,TCP,48678,15601,84.8,1,660,0,19.94
02-09-2026 11:26:18,10.0.2.116,192.168.110.69,ICMP,0,0,207.91,1,105,0,16.4
06-09-2026 09:09:46,10.0.2.215,172.18.1.170,UDP,62473,46827,58.88,1,254,0,29.48
03-09-2026 16:49:56,10.0.4.218,192.168.110.29,TCP,62780,389,295.88,10,2786,0,16.21
06-09-2026 16:41:13,10.0.3.218,172.18.2.56,UDP,2830,143,153.63,5,5239,0,28.93
06-09-2026 20:21:50,192.168.1.82,172.18.2.137,UDP,64255,22,2643.27,72,95574,0,13.34
01-09-2026 09:52:03,10.0.2.12,8.8.8.8,UDP,50682,67,179.37,4,3629,0,24.89
03-09-2026 17:16:05,172.16.20.24,192.168.110.157,ICMP,0,0,1549.89,8,888,0,24.05
04-09-2026 12:17:18,192.168.10.68,192.168.50.10,TCP,39047,5900,178.2,1,933,0,63.3
06-09-2026 12:04:44,10.0.1.80,203.0.113.139,UDP,50135,1433,1377.89,14,9554,0,11.13
05-09-2026 15:39:29,10.0.2.129,10.20.1.81,TCP,41645,139,1121.35,9,6868,0,17.38
06-09-2026 15:05:25,10.0.3.67,172.18.1.197,ICMP,0,0,187.75,1,143,0,26.55
04-09-2026 19:38:01,10.0.3.59,10.20.2.230,TCP,18449,443,128.13,2,1066,0,45.3
01-09-2026 06:12:52,10.0.3.235,192.168.110.14,TCP,41836,8080,34.63,1,580,0,10.26
05-09-2026 17:07:05,192.168.10.50,10.20.1.33,TCP,50617,465,298.84,1,600,0,39.53
07-09-2026 14:24:02,10.0.1.106,10.20.2.95,TCP,12276,995,385.98,3,1650,0,17.16
06-09-2026 06:32:48,10.0.4.21,198.51.100.141,TCP,32685,8080,124.23,4,6708,0,7.92
06-09-2026 15:01:57,172.16.20.180,10.20.1.149,TCP,39210,3389,369.52,6,4641,0,40.66
01-09-2026 00:08:12,192.168.1.221,192.168.100.135,TCP,25632,16140,290.15,3,2277,0,16.49
06-09-2026 05:10:28,192.168.10.41,10.0.10.10,ICMP,0,0,580.91,3,344,2,13.24
02-09-2026 18:27:51,192.168.1.41,10.20.1.111,TCP,2028,1433,117.65,2,1219,0,16.82
03-09-2026 17:25:28,10.0.1.241,172.18.2.47,TCP,3077,39487,4064.23,7,5868,0,27.54
02-09-2026 15:42:36,10.0.3.246,203.0.113.198,TCP,51088,3389,153.11,3,2240,0,31.35
06-09-2026 22:33:30,192.168.1.207,172.18.2.197,ICMP,0,0,426.43,2,296,0,33.03
05-09-2026 10:06:22,192.168.10.108,192.168.100.181,TCP,6380,137,130.79,1,712,0,63.7
02-09-2026 16:18:03,172.16.20.173,172.16.100.10,TCP,50347,67,209.63,3,2121,0,33.12
01-09-2026 16:20:55,10.0.1.145,192.168.100.38,TCP,39294,993,131.62,1,773,0,8.81
03-09-2026 16:41:50,10.0.2.100,192.168.100.176,TCP,55358,123,107.28,2,1413,0,12.83
01-09-2026 07:48:11,10.0.4.147,203.0.113.51,TCP,19708,138,180.74,3,1829,0,8.24
03-09-2026 23:37:32,172.16.10.79,10.0.10.20,TCP,4674,17163,169.13,4,5512,0,28.69
06-09-2026 16:40:46,192.168.10.49,192.168.100.220,TCP,47368,5900,50.66,2,718,0,70.0
07-09-2026 13:36:43,10.0.4.107,10.20.1.39,UDP,32906,3389,61.23,1,360,0,38.65
02-09-2026 08:45:18,192.168.10.15,172.18.1.110,ICMP,0,0,352.24,2,169,0,21.14
06-09-2026 15:48:13,10.0.2.192,192.168.110.17,UDP,49267,80,186.61,2,605,0,27.88
06-09-2026 13:48:03,192.168.10.68,172.18.2.253,UDP,38297,21,203.1,5,2112,0,31.24
06-09-2026 16:41:15,10.0.3.59,10.20.1.126,TCP,48245,135,138.79,1,1687,0,48.52
02-09-2026 17:09:35,172.16.10.89,198.51.100.33,TCP,9973,161,44935.04,442,407278,0,31.32
04-09-2026 01:42:25,10.0.2.139,192.168.110.188,UDP,11152,3389,2608.64,10,4197,0,20.69
07-09-2026 16:48:13,10.0.1.234,192.168.100.44,UDP,35466,2731,114.98,2,851,0,25.92
03-09-2026 15:22:13,10.0.2.12,192.168.100.165,TCP,27065,5432,139.59,4,1896,0,54.97
03-09-2026 15:12:15,172.16.10.17,10.20.1.87,UDP,48097,53,67.82,4,1516,0,12.27
02-09-2026 14:15:51,10.0.2.141,172.18.2.47,UDP,51380,67,154.21,10,4047,0,30.36
01-09-2026 14:50:19,10.0.4.107,172.18.1.242,TCP,21498,67,8632.76,16,23673,0,19.24
07-09-2026 15:37:36,10.0.2.56,10.20.2.228,TCP,13383,21,751.36,14,15392,0,12.76
04-09-2026 19:16:11,10.0.4.79,198.51.100.254,TCP,24258,13722,14863.08,17,7924,0,142.67
03-09-2026 15:55:53,10.0.2.250,198.51.100.57,TCP,46658,35976,178.2,13,7477,2,169.88
04-09-2026 19:43:28,10.0.4.141,192.168.100.97,TCP,23687,21,68.85,1,469,0,53.73
07-09-2026 10:58:35,192.168.10.39,192.168.100.32,UDP,33090,445,423.78,4,2148,0,24.25
02-09-2026 13:09:25,10.0.1.98,192.168.100.44,TCP,20514,5900,479.13,2,3993,0,12.7
03-09-2026 20:50:59,172.16.10.93,198.51.100.19,ICMP,0,0,2398.91,2,185,0,20.49
06-09-2026 17:28:33,172.16.10.162,10.20.2.159,TCP,32663,58456,158.17,4,3894,0,103.23
04-09-2026 13:35:41,192.168.10.22,172.18.2.66,TCP,58817,21,84.51,2,1432,0,38.38
01-09-2026 13:06:23,10.0.3.190,198.51.100.140,TCP,47678,53,239.26,2,1203,3,13.52
06-09-2026 13:10:09,172.16.10.214,172.16.100.10,TCP,57046,67,70.47,2,1562,0,15.54
04-09-2026 19:58:17,192.168.10.18,203.0.113.124,TCP,8588,135,149.7,4,4255,0,39.75
07-09-2026 23:55:02,172.16.10.17,10.20.1.24,TCP,5373,36916,149.17,2,920,0,69.12
03-09-2026 16:23:00,10.0.1.109,192.168.100.200,TCP,21818,123,66.38,1,668,0,19.6
06-09-2026 17:24:22,10.0.2.13,192.168.100.248,UDP,14969,36979,91.81,3,1149,0,17.47
03-09-2026 13:40:56,10.0.1.105,10.20.2.201,TCP,57927,35118,1661.69,3,3222,0,18.91
01-09-2026 11:02:14,192.168.1.1,198.51.100.168,TCP,3632,5432,66.82,1,609,0,11.05
07-09-2026 09:19:35,172.16.10.123,192.168.110.103,TCP,16066,993,327.57,3,5206,0,7.32
06-09-2026 18:26:34,172.16.20.123,192.168.100.176,TCP,17780,68,244.98,3,2922,0,60.73
05-09-2026 22:56:41,172.16.10.17,172.18.1.243,TCP,6384,995,1695.43,4,3675,0,15.86
01-09-2026 08:35:01,10.0.4.108,10.0.10.30,UDP,49398,137,228.2,2,452,0,16.63
04-09-2026 13:09:35,172.16.20.190,192.168.100.195,UDP,31789,465,328.15,16,7043,0,29.97
01-09-2026 18:11:54,192.168.10.124,172.18.1.27,UDP,44228,43970,507.46,10,9547,0,9.78
07-09-2026 07:33:09,10.0.3.20,10.20.1.70,UDP,43343,80,121.17,7,4496,1,28.15
06-09-2026 19:10:36,10.0.1.247,192.168.100.44,UDP,37712,58763,5409.82,19,7298,0,16.56
01-09-2026 18:06:03,10.0.4.238,10.20.1.215,UDP,34378,8443,168.58,8,5142,0,76.16
07-09-2026 17:35:10,10.0.1.158,198.51.100.237,ICMP,0,0,1765.0,2,135,0,18.17
05-09-2026 15:55:12,10.0.1.219,192.168.110.20,TCP,20210,67,171.0,4,4869,0,14.93
01-09-2026 08:00:06,192.168.1.149,198.51.100.211,UDP,18983,110,1693.15,10,3290,0,24.59
04-09-2026 09:28:41,10.0.3.130,192.168.110.126,TCP,24407,5432,564.64,26,18084,0,7.62
06-09-2026 12:31:04,10.0.4.108,203.0.113.216,TCP,23494,20,134.89,1,944,0,22.17
04-09-2026 15:57:08,192.168.1.194,172.18.2.96,TCP,41316,993,206.01,3,1847,0,19.12
05-09-2026 04:40:56,172.16.10.133,198.51.100.48,TCP,51844,23,76.66,3,1100,0,22.97
02-09-2026 08:51:11,172.16.20.210,10.20.1.70,TCP,25500,20,603.3,6,2904,0,35.17
04-09-2026 13:50:03,10.0.4.147,10.0.10.10,TCP,47389,8080,5197.73,11,8885,0,19.42
07-09-2026 16:38:05,10.0.1.188,10.20.1.123,TCP,53174,1433,722.3,8,6823,0,13.25
06-09-2026 16:28:04,172.16.10.124,10.20.1.123,TCP,16495,1521,70.64,1,2432,0,35.58
07-09-2026 18:44:57,172.16.10.219,198.51.100.203,TCP,28404,32568,94.46,3,1625,1,56.58
04-09-2026 16:09:48,10.0.1.143,198.51.100.190,TCP,41323,13128,4764.01,13,21208,0,16.45
06-09-2026 11:59:19,10.0.4.107,10.20.1.72,TCP,43953,22,29765.63,1090,713527,0,16.89
06-09-2026 15:55:04,10.0.1.86,192.168.110.210,TCP,32500,137,391.73,11,9303,0,42.06
02-09-2026 13:13:55,172.16.10.50,10.20.2.95,TCP,48708,53,557.75,6,5348,1,24.11
06-09-2026 10:37:08,10.0.3.45,10.20.2.238,TCP,17053,143,48.84,1,1201,0,34.51
04-09-2026 10:48:11,10.0.3.100,198.51.100.57,TCP,1310,1452,223.02,2,2498,0,87.64
05-09-2026 15:29:47,172.16.20.161,192.168.110.37,TCP,30819,68,219.76,1,1476,0,38.16
05-09-2026 22:10:45,192.168.1.41,10.20.2.230,TCP,65241,22,2945.56,10,9230,0,21.6
05-09-2026 15:09:02,10.0.3.232,192.168.110.194,TCP,1606,3389,41911.65,1845,3131474,0,16.79
04-09-2026 07:01:12,10.0.2.129,192.168.110.62,UDP,12496,14335,42.49,4,1898,0,49.32
05-09-2026 18:59:24,10.0.4.135,203.0.113.111,TCP,43672,1433,84.02,5,5241,0,41.84
04-09-2026 00:12:13,10.0.3.100,192.168.100.135,TCP,39294,5900,87.11,1,538,0,40.04
01-09-2026 09:44:44,192.168.10.117,10.20.1.4,UDP,34857,993,70.11,2,1012,0,18.43
07-09-2026 07:55:53,172.16.10.65,1.1.1.1,TCP,54568,3306,75.04,7,4976,0,48.05
03-09-2026 10:44:26,10.0.4.220,192.168.100.92,TCP,8884,5432,258.43,3,3014,0,17.74
05-09-2026 09:15:31,10.0.3.215,192.168.100.44,TCP,33522,49651,253.75,8,4017,0,122.14
05-09-2026 04:35:48,10.0.4.140,198.51.100.247,TCP,56563,139,360.23,5,5895,0,13.75
04-09-2026 17:16:31,10.0.4.171,10.20.1.162,TCP,52046,25,191.4,1,1434,0,13.46
02-09-2026 15:32:22,192.168.10.15,192.168.110.180,UDP,31752,80,1252.29,17,8700,0,18.69
06-09-2026 07:40:43,192.168.10.152,192.168.100.195,ICMP,0,0,76.32,1,154,0,7.14
01-09-2026 08:57:17,10.0.3.130,192.168.110.70,TCP,32101,138,251.18,2,1287,0,29.58
07-09-2026 12:48:38,10.0.3.100,10.20.1.75,TCP,57898,137,936.17,3,2070,0,41.54
04-09-2026 00:46:18,172.16.10.197,10.20.1.13,UDP,51866,138,362.24,4,1348,0,53.83
06-09-2026 11:46:02,10.0.1.173,172.18.1.57,TCP,11512,1521,843.59,6,8082,0,55.18
07-09-2026 14:33:47,10.0.2.83,203.0.113.99,TCP,10423,135,805.35,4,5957,0,62.87
06-09-2026 15:59:54,10.0.3.100,8.8.8.8,ICMP,0,0,97.56,1,95,0,14.5
02-09-2026 08:52:48,192.168.1.203,172.18.2.96,TCP,27761,5098,996.28,8,8713,0,10.63
07-09-2026 17:59:35,192.168.10.194,192.168.110.70,ICMP,0,0,281.13,2,260,0,17.97
01-09-2026 03:24:17,172.16.10.130,192.168.110.63,UDP,4257,15224,693.07,7,2420,0,7.16
07-09-2026 15:47:22,192.168.10.3,192.168.110.64,UDP,9946,67,462.0,4,2382,0,39.18
03-09-2026 12:13:43,10.0.2.11,192.168.110.62,TCP,42825,20665,227.66,2,1347,0,13.96
06-09-2026 21:29:43,192.168.10.28,10.20.2.221,TCP,35925,587,241.4,3,3222,0,19.72
02-09-2026 20:22:39,10.0.3.124,192.168.110.37,TCP,55336,25,206.55,1,1184,2,30.65
02-09-2026 16:42:48,10.0.1.138,198.51.100.244,TCP,16332,19978,521.24,7,5673,0,59.78
03-09-2026 20:24:12,192.168.1.10,172.18.2.39,TCP,42507,62282,243.98,4,2556,1,179.0
07-09-2026 14:53:02,192.168.10.133,192.168.110.168,TCP,53483,20,90.09,5,6937,0,13.75
01-09-2026 07:21:12,192.168.10.124,10.20.2.66,ICMP,0,0,118.93,1,101,0,16.93
05-09-2026 16:51:50,10.0.1.105,198.51.100.190,UDP,35148,620,157.74,4,4671,0,14.32
02-09-2026 13:43:11,10.0.4.24,192.168.110.103,TCP,40913,8080,8358.86,9,7797,0,26.7
01-09-2026 21:29:09,10.0.3.59,10.20.2.242,TCP,50014,67,1776.1,4,3306,0,24.38
05-09-2026 15:54:36,192.168.10.123,10.20.2.230,TCP,30373,22,86.41,6,4745,0,82.63
07-09-2026 11:29:11,10.0.4.79,192.168.110.64,TCP,17608,23,1686.97,5,3044,0,19.4
02-09-2026 06:45:12,192.168.10.225,192.168.110.64,UDP,62386,445,87.26,4,4061,0,25.57
07-09-2026 07:56:24,10.0.4.221,172.18.2.247,UDP,60284,36661,545.08,6,3290,0,18.7
06-09-2026 15:25:40,172.16.20.210,198.51.100.237,TCP,55400,135,11765.04,25,12008,0,11.05
01-09-2026 07:40:25,10.0.2.139,10.20.1.154,TCP,24754,139,330.32,6,5055,0,21.78
06-09-2026 10:15:34,192.168.10.194,192.168.110.188,TCP,50965,123,3267.18,9,6242,0,24.2
02-09-2026 18:35:46,10.0.3.29,192.168.100.248,UDP,1647,8443,146.65,3,1456,0,31.22
02-09-2026 17:58:03,172.16.10.120,192.168.110.20,ICMP,0,0,442.98,2,272,0,31.25
07-09-2026 12:39:43,10.0.1.119,10.0.10.30,TCP,16267,143,882.64,4,2158,0,28.08
05-09-2026 19:53:39,172.16.20.232,10.20.2.221,TCP,58188,1521,320.18,4,3287,0,16.78
06-09-2026 14:14:50,172.16.20.215,10.20.1.17,TCP,41383,23698,451.39,4,4091,0,13.72
04-09-2026 12:47:21,192.168.1.13,192.168.110.35,TCP,28140,80,14113.2,40,21627,0,19.27
02-09-2026 21:51:03,10.0.1.109,192.168.110.126,TCP,24910,59228,182.4,2,1269,0,34.06
03-09-2026 15:22:53,172.16.20.87,172.18.1.15,UDP,45160,143,173.54,3,1972,0,23.01
06-09-2026 11:43:55,172.16.10.214,192.168.110.127,UDP,31051,20,245.82,6,2529,0,53.31
06-09-2026 19:47:37,10.0.1.20,203.0.113.193,TCP,56434,25,125.12,1,759,0,64.1
07-09-2026 14:13:28,10.0.3.215,192.168.110.70,ICMP,0,0,154.86,1,86,0,98.56
05-09-2026 08:23:13,10.0.1.199,192.168.110.127,TCP,50621,53,1361.37,2,1090,0,7.87
06-09-2026 06:17:57,172.16.10.56,10.20.1.217,TCP,43594,67,1456.61,8,4760,0,11.1
06-09-2026 10:11:53,10.0.4.176,203.0.113.247,TCP,25977,23,1725.9,11,6480,0,34.07
05-09-2026 17:54:02,172.16.20.172,172.18.1.70,UDP,44870,1521,411.18,3,971,0,19.58
05-09-2026 00:01:54,10.0.2.72,10.0.10.20,TCP,38067,68,763.47,2,2281,0,37.92
05-09-2026 06:01:57,172.16.10.155,10.20.2.242,TCP,40831,1433,129.29,2,863,0,36.92
04-09-2026 08:08:54,192.168.10.207,192.168.110.57,ICMP,0,0,45.56,1,115,0,33.11
06-09-2026 10:21:30,192.168.10.151,203.0.113.228,TCP,40138,995,224.17,1,864,0,33.35
05-09-2026 18:29:56,10.0.4.108,172.18.1.57,ICMP,0,0,4407.68,4,266,0,45.0
04-09-2026 15:36:27,10.0.4.172,10.20.2.15,UDP,8167,389,126.06,3,2324,0,15.79
02-09-2026 11:45:18,192.168.10.135,198.51.100.71,TCP,46083,995,130.7,3,1670,0,60.18
04-09-2026 15:47:45,10.0.4.107,10.20.2.66,TCP,38852,61103,821.63,5,3940,0,8.6
01-09-2026 23:56:40,192.168.1.149,203.0.113.70,TCP,27972,1521,193.3,3,2638,0,48.15
02-09-2026 15:18:35,10.0.2.150,10.20.1.38,UDP,40601,143,1649.66,24,10931,0,34.77
02-09-2026 12:47:12,192.168.10.37,203.0.113.99,TCP,43206,8443,2171.38,12,12135,0,36.81
05-09-2026 15:49:23,10.0.1.234,198.51.100.141,TCP,9998,465,136.55,3,2474,0,25.62
04-09-2026 18:12:59,10.0.3.18,203.0.113.99,UDP,65451,161,84.06,1,661,0,18.45
05-09-2026 00:01:56,10.0.1.105,172.18.2.96,TCP,44505,8443,307.6,2,1521,0,9.64
04-09-2026 10:05:14,192.168.10.197,172.18.1.238,TCP,52645,123,47.68,1,731,0,19.69
02-09-2026 12:39:24,192.168.10.123,10.20.1.24,TCP,39291,80,192.86,8,12717,0,15.55
05-09-2026 20:01:47,10.0.1.236,172.18.1.115,TCP,64589,138,607.54,5,2740,0,39.48
01-09-2026 14:55:18,10.0.3.232,192.168.110.231,TCP,14568,22,248.23,4,3095,0,44.79
02-09-2026 06:26:21,172.16.10.124,192.168.100.69,UDP,30677,110,494.68,9,12115,0,7.62
03-09-2026 12:29:24,10.0.3.97,203.0.113.190,TCP,11348,443,283.33,3,2893,0,15.26
04-09-2026 08:10:57,10.0.1.247,10.20.1.144,TCP,7061,5900,113.83,2,1273,0,7.56
07-09-2026 05:32:35,192.168.10.43,10.20.2.66,TCP,6223,52593,806.58,8,5721,0,7.65
06-09-2026 09:53:08,172.16.10.3,172.18.1.210,TCP,11587,55767,317.94,2,1592,0,17.65
02-09-2026 22:53:54,10.0.3.17,192.168.100.176,TCP,62326,20,85.95,1,623,0,14.16
05-09-2026 15:59:42,192.168.1.236,192.168.50.10,TCP,4549,53,99.25,1,606,0,25.02
03-09-2026 10:26:41,192.168.1.167,192.168.100.207,TCP,15448,110,779.4,10,16623,0,10.71
03-09-2026 15:20:32,172.16.10.252,172.18.1.70,UDP,50826,445,94.86,1,188,0,10.22
01-09-2026 04:07:12,172.16.10.78,203.0.113.216,TCP,49025,1433,175.84,4,3952,0,19.73
03-09-2026 09:44:37,10.0.3.45,203.0.113.15,TCP,48359,1521,170.12,3,4361,0,29.69
01-09-2026 11:33:39,192.168.10.17,172.18.1.99,TCP,63559,161,4847.25,18,15463,0,23.17
02-09-2026 09:33:47,10.0.1.93,172.18.1.106,UDP,34180,8443,411.41,4,4033,0,37.68
05-09-2026 23:01:00,10.0.1.22,192.168.100.110,UDP,28502,993,102.04,3,1595,0,44.83
06-09-2026 12:38:59,10.0.1.246,203.0.113.241,TCP,18891,135,217.17,4,2319,0,25.28
07-09-2026 11:10:12,192.168.10.108,10.20.2.157,TCP,22470,389,2277.32,5,4305,0,14.49
05-09-2026 08:17:35,10.0.4.24,172.18.2.197,ICMP,0,0,167.13,2,263,0,25.46
03-09-2026 12:22:27,10.0.3.33,172.18.1.106,UDP,8680,59710,105.08,3,816,0,17.23
06-09-2026 14:27:11,10.0.2.100,203.0.113.203,UDP,50692,23,1202.31,25,19159,0,25.59
04-09-2026 17:29:21,192.168.10.8,10.20.1.108,TCP,33493,138,1196.48,7,6591,0,23.43
04-09-2026 22:01:53,172.16.10.155,198.51.100.203,TCP,11941,139,507.22,2,1583,0,59.58
06-09-2026 10:15:48,10.0.1.188,203.0.113.167,TCP,13678,3306,381.87,5,3205,0,25.04
06-09-2026 18:38:48,10.0.1.98,198.51.100.187,TCP,49871,138,114.24,4,1486,0,6.58
05-09-2026 08:46:12,10.0.4.128,198.51.100.254,TCP,42596,161,347.62,3,3725,0,19.56
01-09-2026 13:39:06,192.168.1.194,10.20.1.27,UDP,54573,1433,406.51,9,3299,0,24.87
02-09-2026 19:04:55,10.0.2.169,10.20.1.118,TCP,35156,54346,1534.28,8,6789,0,22.5
05-09-2026 16:30:03,192.168.10.15,172.18.2.40,UDP,10145,123,238.78,2,2630,0,26.34
05-09-2026 17:40:15,172.16.20.242,10.20.1.123,ICMP,0,0,655.28,1,97,0,59.84
02-09-2026 08:58:39,10.0.4.24,203.0.113.198,TCP,11240,80,482.54,5,4872,0,13.52
01-09-2026 14:38:01,192.168.10.195,203.0.113.103,UDP,23679,24779,415.31,13,3566,0,17.5
03-09-2026 09:00:34,192.168.1.253,172.16.100.10,TCP,32401,143,304.45,3,2085,0,10.9
01-09-2026 01:12:38,172.16.20.242,192.168.110.157,TCP,38340,25,207.21,2,2523,0,12.25
07-09-2026 15:45:03,10.0.2.55,203.0.113.152,TCP,39605,59796,211.71,2,1221,0,26.92
07-09-2026 19:39:49,192.168.10.254,192.168.100.250,UDP,57856,161,1422.59,9,5873,0,41.43
01-09-2026 05:00:43,172.16.20.3,192.168.110.54,TCP,55272,1521,122.44,3,1339,0,53.9
06-09-2026 20:23:53,10.0.4.62,172.18.2.212,TCP,28296,995,65.13,1,1166,0,33.24
02-09-2026 00:50:01,172.16.20.172,172.18.2.56,TCP,51853,44963,120.61,2,1873,0,20.14
06-09-2026 10:26:41,10.0.3.150,198.51.100.220,TCP,60494,80,313.18,6,4254,0,19.23
01-09-2026 11:31:49,172.16.10.205,10.0.10.10,TCP,48625,34056,529.76,3,2373,0,9.66
06-09-2026 09:46:09,10.0.1.80,198.51.100.169,TCP,63687,80,1478.54,27,19790,0,22.47
06-09-2026 08:12:57,10.0.4.122,172.18.2.185,TCP,12311,30718,91.85,2,1434,0,14.19
07-09-2026 15:57:47,172.16.10.124,192.168.110.57,UDP,13991,23,162.88,10,3949,0,9.2
04-09-2026 19:11:42,10.0.4.54,172.18.1.179,TCP,54639,23,243.75,3,3920,0,19.77
03-09-2026 17:04:13,172.16.10.17,172.18.1.181,TCP,50944,80,522.95,3,1420,0,48.72
04-09-2026 17:39:13,192.168.1.235,10.20.2.192,TCP,49803,443,128.65,3,1355,0,30.62
03-09-2026 21:47:49,10.0.2.241,198.51.100.120,UDP,3218,64536,260.57,1,721,0,13.95
07-09-2026 16:06:29,10.0.2.32,10.20.2.166,TCP,31385,143,221.79,3,1585,0,11.87
05-09-2026 11:56:09,10.0.3.219,172.18.1.57,TCP,55222,17420,50.53,2,1705,0,29.68
01-09-2026 07:25:58,10.0.2.76,10.20.2.5,ICMP,0,0,113.82,1,108,0,32.91
05-09-2026 19:55:19,192.168.10.252,172.18.1.15,TCP,1091,26754,1079.9,17,17062,1,52.99
04-09-2026 19:22:40,172.16.20.157,172.18.1.4,UDP,56401,123,184.99,10,6614,0,98.24
07-09-2026 17:44:40,10.0.3.232,203.0.113.72,ICMP,0,0,108.27,1,101,3,19.37
05-09-2026 00:41:44,10.0.1.192,8.8.8.8,TCP,25671,3306,313.33,2,2033,0,26.26
01-09-2026 05:20:31,10.0.4.238,10.0.10.10,TCP,23231,53,103.69,3,3330,0,23.62
05-09-2026 14:28:35,10.0.1.109,192.168.110.62,TCP,7831,161,477.39,6,9372,0,39.04
02-09-2026 09:58:44,172.16.10.240,192.168.50.10,TCP,11398,13680,271.66,1,1453,0,14.2
05-09-2026 23:27:18,10.0.1.246,192.168.100.181,TCP,29853,465,42941.36,90,104689,0,44.01
02-09-2026 10:10:36,192.168.1.104,192.168.110.126,UDP,19748,9457,270.13,12,16476,0,64.2
04-09-2026 00:47:28,10.0.4.49,192.168.110.208,TCP,47109,139,166.27,3,3405,0,13.27
